recipe_id,r_idx
123947,17111
123948,17112
123961,17113
123962,17114
123977,17115
123978,17116
123980,17117
123987,17118
123993,17119
123999,17120
124035,17121
124036,17122
124040,17123
124056,17124
124063,17125
124064,17126
124075,17127
124093,17128
124123,17129
124132,17130
124136,17131
124144,17132
124157,17133
124163,17134
124176,17135
124192,17136
124200,17137
124206,17138
124208,17139
124213,17140
124215,17141
124230,17142
124235,17143
124237,17144
124240,17145
124241,17146
124248,17147
124259,17148
124269,17149
124290,17150
124296,17151
124297,17152
124299,17153
124301,17154
124321,17155
124324,17156
124330,17157
124335,17158
124336,17159
124337,17160
124342,17161
124368,17162
124372,17163
124382,17164
124384,17165
124388,17166
124395,17167
124403,17168
124412,17169
124413,17170
124414,17171
124425,17172
124452,17173
124453,17174
124503,17175
124505,17176
124511,17177
124517,17178
124520,17179
124532,17180
124549,17181
124567,17182
124580,17183
124598,17184
124599,17185
124601,17186
124608,17187
124610,17188
124611,17189
124613,17190
124617,17191
124623,17192
124642,17193
124648,17194
124658,17195
124666,17196
124687,17197
124703,17198
124730,17199
124750,17200
124798,17201
124805,17202
124806,17203
124807,17204
124809,17205
124810,17206
124817,17207
124821,17208
124824,17209
124830,17210
124841,17211
124844,17212
124855,17213
124863,17214
124868,17215
124900,17216
124902,17217
124908,17218
124909,17219
124943,17220
124958,17221
124968,17222
124970,17223
124978,17224
125017,17225
125021,17226
125034,17227
125046,17228
125054,17229
125058,17230
125091,17231
125107,17232
125114,17233
125116,17234
125117,17235
125120,17236
125127,17237
125138,17238
125152,17239
125172,17240
125190,17241
125195,17242
125208,17243
125209,17244
125231,17245
125305,17246
125365,17247
125390,17248
125399,17249
125404,17250
125421,17251
125453,17252
125478,17253
125479,17254
125487,17255
125496,17256
125499,17257
125506,17258
125512,17259
125515,17260
125519,17261
125530,17262
125537,17263
125554,17264
125580,17265
125599,17266
125618,17267
125624,17268
125633,17269
125662,17270
125663,17271
125676,17272
125687,17273
125706,17274
125723,17275
125726,17276
125727,17277
125733,17278
125735,17279
125740,17280
125744,17281
125749,17282
125757,17283
125758,17284
125760,17285
125764,17286
125802,17287
125814,17288
125820,17289
125825,17290
125833,17291
125839,17292
125849,17293
125861,17294
125873,17295
125897,17296
125898,17297
125928,17298
125950,17299
125957,17300
125960,17301
125961,17302
125978,17303
125986,17304
125999,17305
126000,17306
126003,17307
126014,17308
126020,17309
126026,17310
126035,17311
126039,17312
126068,17313
126070,17314
126082,17315
126122,17316
126128,17317
126129,17318
126131,17319
126135,17320
126137,17321
126147,17322
126158,17323
126166,17324
126190,17325
126193,17326
126222,17327
126225,17328
126226,17329
126230,17330
126232,17331
126235,17332
126236,17333
126237,17334
126238,17335
126257,17336
126259,17337
126260,17338
126262,17339
126279,17340
126311,17341
126337,17342
126355,17343
126371,17344
126387,17345
126396,17346
126404,17347
126410,17348
126417,17349
126436,17350
126437,17351
126445,17352
126463,17353
126488,17354
126492,17355
126496,17356
126500,17357
126520,17358
126523,17359
126538,17360
126573,17361
126575,17362
126578,17363
126580,17364
126584,17365
126585,17366
126596,17367
126599,17368
126604,17369
126607,17370
126610,17371
126611,17372
126615,17373
126618,17374
126623,17375
126633,17376
126653,17377
126665,17378
126673,17379
126682,17380
126683,17381
126687,17382
126689,17383
126691,17384
126692,17385
126693,17386
126697,17387
126710,17388
126714,17389
126722,17390
126728,17391
126773,17392
126783,17393
126789,17394
126799,17395
126809,17396
126823,17397
126827,17398
126831,17399
126840,17400
126847,17401
126852,17402
126894,17403
126900,17404
126902,17405
126925,17406
126930,17407
126936,17408
126941,17409
126943,17410
126955,17411
126958,17412
126960,17413
126978,17414
126982,17415
126994,17416
126996,17417
126997,17418
127014,17419
127016,17420
127029,17421
127030,17422
127053,17423
127066,17424
127075,17425
127080,17426
127099,17427
127110,17428
127147,17429
127164,17430
127170,17431
127172,17432
127200,17433
127201,17434
127202,17435
127215,17436
127255,17437
127257,17438
127262,17439
127269,17440
127295,17441
127331,17442
127341,17443
127345,17444
127348,17445
127382,17446
127417,17447
127444,17448
127490,17449
127497,17450
127499,17451
127505,17452
127522,17453
127528,17454
127531,17455
127533,17456
127539,17457
127547,17458
127569,17459
127575,17460
127605,17461
127614,17462
127623,17463
127624,17464
127638,17465
127652,17466
127659,17467
127671,17468
127690,17469
127701,17470
127740,17471
127742,17472
127746,17473
127747,17474
127781,17475
127788,17476
127792,17477
127798,17478
127814,17479
127820,17480
127823,17481
127838,17482
127846,17483
127856,17484
127858,17485
127859,17486
127860,17487
127867,17488
127868,17489
127872,17490
127928,17491
127929,17492
127958,17493
127961,17494
128046,17495
128085,17496
128094,17497
128098,17498
128121,17499
128126,17500
128132,17501
128177,17502
128193,17503
128218,17504
128222,17505
128231,17506
128237,17507
128256,17508
128257,17509
128269,17510
128292,17511
128297,17512
128304,17513
128313,17514
128343,17515
128347,17516
128348,17517
128365,17518
128367,17519
128373,17520
128380,17521
128382,17522
128396,17523
128402,17524
128428,17525
128435,17526
128439,17527
128450,17528
128466,17529
128476,17530
128494,17531
128495,17532
128498,17533
128501,17534
128503,17535
128504,17536
128515,17537
128519,17538
128527,17539
128532,17540
128543,17541
128560,17542
128564,17543
128566,17544
128572,17545
128576,17546
128577,17547
128588,17548
128612,17549
128614,17550
128617,17551
128637,17552
128646,17553
128648,17554
128667,17555
128679,17556
128689,17557
128690,17558
128701,17559
128735,17560
128736,17561
128746,17562
128748,17563
128749,17564
128755,17565
128769,17566
128777,17567
128796,17568
128797,17569
128804,17570
128806,17571
128810,17572
128829,17573
128838,17574
128858,17575
128900,17576
128901,17577
128916,17578
128927,17579
128929,17580
128934,17581
128952,17582
128956,17583
128959,17584
128976,17585
128989,17586
129040,17587
129041,17588
129042,17589
129043,17590
129061,17591
129074,17592
129093,17593
129104,17594
129114,17595
129150,17596
129158,17597
129159,17598
129166,17599
129167,17600
129168,17601
129177,17602
129178,17603
129179,17604
129188,17605
129197,17606
129200,17607
129203,17608
129232,17609
129246,17610
129250,17611
129255,17612
129256,17613
129263,17614
129278,17615
129291,17616
129323,17617
129329,17618
129330,17619
129345,17620
129353,17621
129389,17622
129403,17623
129408,17624
129410,17625
129437,17626
129438,17627
129454,17628
129456,17629
129504,17630
129506,17631
129532,17632
129533,17633
129553,17634
129556,17635
129563,17636
129580,17637
129588,17638
129596,17639
129598,17640
129603,17641
129610,17642
129615,17643
129617,17644
129644,17645
129654,17646
129658,17647
129670,17648
129678,17649
129686,17650
129696,17651
129706,17652
129764,17653
129773,17654
129807,17655
129838,17656
129841,17657
129855,17658
129862,17659
129870,17660
129874,17661
129876,17662
129879,17663
129882,17664
129896,17665
129905,17666
129906,17667
129925,17668
129926,17669
129930,17670
129937,17671
129960,17672
129962,17673
129971,17674
129975,17675
129977,17676
129984,17677
129988,17678
129996,17679
130003,17680
130019,17681
130023,17682
130025,17683
130039,17684
130042,17685
130046,17686
130050,17687
130052,17688
130055,17689
130057,17690
130073,17691
130075,17692
130076,17693
130078,17694
130081,17695
130083,17696
130085,17697
130102,17698
130108,17699
130132,17700
130137,17701
130155,17702
130170,17703
130184,17704
130223,17705
130232,17706
130241,17707
130244,17708
130251,17709
130258,17710
130268,17711
130287,17712
130295,17713
130301,17714
130308,17715
130319,17716
130330,17717
130398,17718
130433,17719
130435,17720
130446,17721
130464,17722
130475,17723
130479,17724
130525,17725
130534,17726
130540,17727
130548,17728
130557,17729
130560,17730
130564,17731
130565,17732
130567,17733
130569,17734
130572,17735
130587,17736
130588,17737
130623,17738
130626,17739
130631,17740
130633,17741
130650,17742
130651,17743
130652,17744
130653,17745
130664,17746
130707,17747
130740,17748
130753,17749
130766,17750
130769,17751
130776,17752
130785,17753
130793,17754
130796,17755
130804,17756
130815,17757
130820,17758
130826,17759
130829,17760
130840,17761
130845,17762
130861,17763
130868,17764
130875,17765
130881,17766
130886,17767
130891,17768
130914,17769
130916,17770
130918,17771
130929,17772
130939,17773
130941,17774
130943,17775
130945,17776
130952,17777
130953,17778
130975,17779
130987,17780
130997,17781
131012,17782
131018,17783
131019,17784
131020,17785
131023,17786
131028,17787
131031,17788
131040,17789
131044,17790
131053,17791
131054,17792
131055,17793
131058,17794
131075,17795
131082,17796
131088,17797
131090,17798
131091,17799
131093,17800
131109,17801
131127,17802
131158,17803
131163,17804
131166,17805
131168,17806
131169,17807
131185,17808
131202,17809
131206,17810
131210,17811
131214,17812
131246,17813
131270,17814
131271,17815
131287,17816
131300,17817
131313,17818
131323,17819
131344,17820
131346,17821
131354,17822
131357,17823
131365,17824
131400,17825
131413,17826
131415,17827
131421,17828
131423,17829
131426,17830
131427,17831
131428,17832
131436,17833
131447,17834
131450,17835
131459,17836
131463,17837
131477,17838
131480,17839
131517,17840
131528,17841
131530,17842
131535,17843
131536,17844
131582,17845
131601,17846
131602,17847
131607,17848
131612,17849
131628,17850
131629,17851
131639,17852
131641,17853
131648,17854
131649,17855
131662,17856
131668,17857
131699,17858
131707,17859
131754,17860
131767,17861
131769,17862
131772,17863
131783,17864
131784,17865
131799,17866
131807,17867
131824,17868
131829,17869
131833,17870
131835,17871
131841,17872
131871,17873
131874,17874
131883,17875
131888,17876
131895,17877
131899,17878
131910,17879
131916,17880
131925,17881
131941,17882
131942,17883
131944,17884
131945,17885
131953,17886
131954,17887
131957,17888
131961,17889
131968,17890
131971,17891
131972,17892
131973,17893
131974,17894
131984,17895
131988,17896
131990,17897
131993,17898
132001,17899
132004,17900
132005,17901
132011,17902
132012,17903
132023,17904
132024,17905
132028,17906
132032,17907
132046,17908
132049,17909
132052,17910
132054,17911
132075,17912
132081,17913
132083,17914
132085,17915
132090,17916
132155,17917
132165,17918
132181,17919
132194,17920
132202,17921
132217,17922
132220,17923
132221,17924
132223,17925
132241,17926
132249,17927
132261,17928
132263,17929
132290,17930
132291,17931
132303,17932
132305,17933
132330,17934
132334,17935
132335,17936
132345,17937
132349,17938
132350,17939
132351,17940
132352,17941
132355,17942
132359,17943
132380,17944
132397,17945
132409,17946
132411,17947
132422,17948
132427,17949
132435,17950
132439,17951
132445,17952
132446,17953
132450,17954
132453,17955
132467,17956
132483,17957
132488,17958
132511,17959
132518,17960
132534,17961
132535,17962
132546,17963
132551,17964
132583,17965
132586,17966
132594,17967
132595,17968
132602,17969
132604,17970
132620,17971
132645,17972
132675,17973
132678,17974
132688,17975
132717,17976
132755,17977
132756,17978
132757,17979
132764,17980
132765,17981
132773,17982
132796,17983
132819,17984
132849,17985
132891,17986
132893,17987
132901,17988
132910,17989
132916,17990
132920,17991
132925,17992
132932,17993
132955,17994
132981,17995
132983,17996
132985,17997
132991,17998
133030,17999
133034,18000
133054,18001
133068,18002
133072,18003
133080,18004
133089,18005
133092,18006
133098,18007
133102,18008
133105,18009
133106,18010
133108,18011
133112,18012
133124,18013
133133,18014
133140,18015
133156,18016
133158,18017
133161,18018
133193,18019
133202,18020
133204,18021
133205,18022
133211,18023
133230,18024
133239,18025
133250,18026
133251,18027
133272,18028
133273,18029
133277,18030
133280,18031
133281,18032
133289,18033
133292,18034
133293,18035
133295,18036
133300,18037
133315,18038
133320,18039
133326,18040
133329,18041
133332,18042
133340,18043
133359,18044
133368,18045
133377,18046
133379,18047
133385,18048
133387,18049
133388,18050
133402,18051
133412,18052
133427,18053
133435,18054
133436,18055
133442,18056
133448,18057
133458,18058
133468,18059
133469,18060
133470,18061
133473,18062
133475,18063
133478,18064
133511,18065
133513,18066
133516,18067
133524,18068
133526,18069
133531,18070
133532,18071
133547,18072
133554,18073
133560,18074
133563,18075
133568,18076
133585,18077
133610,18078
133624,18079
133625,18080
133628,18081
133635,18082
133645,18083
133655,18084
133656,18085
133659,18086
133669,18087
133699,18088
133701,18089
133718,18090
133734,18091
133738,18092
133743,18093
133751,18094
133760,18095
133784,18096
133797,18097
133805,18098
133812,18099
133816,18100
133817,18101
133818,18102
133828,18103
133835,18104
133842,18105
133900,18106
133902,18107
133908,18108
133911,18109
133923,18110
133926,18111
133928,18112
133941,18113
133946,18114
133951,18115
133957,18116
133959,18117
133963,18118
133968,18119
133970,18120
133973,18121
133984,18122
133993,18123
133998,18124
134007,18125
134019,18126
134023,18127
134026,18128
134043,18129
134051,18130
134057,18131
134061,18132
134088,18133
134100,18134
134101,18135
134117,18136
134118,18137
134125,18138
134136,18139
134147,18140
134148,18141
134149,18142
134152,18143
134153,18144
134185,18145
134186,18146
134188,18147
134189,18148
134190,18149
134192,18150
134203,18151
134209,18152
134212,18153
134216,18154
134237,18155
134245,18156
134263,18157
134289,18158
134290,18159
134294,18160
134297,18161
134312,18162
134316,18163
134347,18164
134349,18165
134360,18166
134365,18167
134397,18168
134402,18169
134419,18170
134437,18171
134440,18172
134443,18173
134448,18174
134452,18175
134453,18176
134458,18177
134466,18178
134470,18179
134474,18180
134475,18181
134484,18182
134486,18183
134492,18184
134496,18185
134501,18186
134507,18187
134513,18188
134517,18189
134557,18190
134574,18191
134577,18192
134579,18193
134586,18194
134589,18195
134600,18196
134606,18197
134612,18198
134614,18199
134615,18200
134617,18201
134621,18202
134627,18203
134638,18204
134652,18205
134655,18206
134672,18207
134677,18208
134682,18209
134687,18210
134688,18211
134708,18212
134710,18213
134715,18214
134723,18215
134725,18216
134729,18217
134738,18218
134741,18219
134742,18220
134744,18221
134746,18222
134757,18223
134759,18224
134760,18225
134762,18226
134765,18227
134769,18228
134771,18229
134775,18230
134777,18231
134779,18232
134781,18233
134784,18234
134786,18235
134788,18236
134789,18237
134795,18238
134802,18239
134806,18240
134809,18241
134811,18242
134812,18243
134815,18244
134820,18245
134827,18246
134828,18247
134831,18248
134832,18249
134834,18250
134835,18251
134839,18252
134854,18253
134855,18254
134856,18255
134857,18256
134871,18257
134872,18258
134873,18259
134877,18260
134899,18261
134907,18262
134915,18263
134924,18264
134934,18265
134937,18266
134939,18267
134940,18268
134945,18269
134947,18270
134951,18271
134955,18272
134962,18273
134963,18274
134965,18275
134973,18276
134974,18277
134979,18278
134987,18279
134989,18280
134992,18281
134994,18282
134997,18283
135003,18284
135029,18285
135040,18286
135048,18287
135053,18288
135056,18289
135059,18290
135069,18291
135070,18292
135073,18293
135075,18294
135076,18295
135089,18296
135095,18297
135100,18298
135106,18299
135108,18300
135115,18301
135116,18302
135117,18303
135118,18304
135122,18305
135124,18306
135136,18307
135141,18308
135142,18309
135149,18310
135151,18311
135159,18312
135161,18313
135169,18314
135171,18315
135198,18316
135201,18317
135210,18318
135211,18319
135215,18320
135223,18321
135233,18322
135254,18323
135258,18324
135271,18325
135272,18326
135281,18327
135297,18328
135312,18329
135323,18330
135330,18331
135336,18332
135339,18333
135340,18334
135341,18335
135346,18336
135349,18337
135350,18338
135366,18339
135371,18340
135372,18341
135378,18342
135379,18343
135386,18344
135387,18345
135390,18346
135392,18347
135398,18348
135400,18349
135402,18350
135403,18351
135404,18352
135416,18353
135426,18354
135438,18355
135450,18356
135452,18357
135455,18358
135459,18359
135470,18360
135471,18361
135477,18362
135487,18363
135489,18364
135496,18365
135500,18366
135524,18367
135528,18368
135541,18369
135544,18370
135548,18371
135552,18372
135561,18373
135577,18374
135582,18375
135585,18376
135590,18377
135611,18378
135612,18379
135619,18380
135638,18381
135645,18382
135646,18383
135647,18384
135648,18385
135657,18386
135660,18387
135662,18388
135664,18389
135665,18390
135666,18391
135671,18392
135673,18393
135676,18394
135685,18395
135688,18396
135691,18397
135700,18398
135706,18399
135712,18400
135723,18401
135725,18402
135735,18403
135748,18404
135753,18405
135756,18406
135758,18407
135764,18408
135772,18409
135773,18410
135780,18411
135792,18412
135814,18413
135828,18414
135831,18415
135832,18416
135850,18417
135855,18418
135856,18419
135863,18420
135868,18421
135870,18422
135873,18423
135874,18424
135876,18425
135879,18426
135880,18427
135894,18428
135909,18429
135912,18430
135918,18431
135927,18432
135930,18433
135932,18434
135934,18435
135935,18436
135981,18437
135988,18438
135994,18439
135997,18440
136012,18441
136026,18442
136048,18443
136054,18444
136071,18445
136078,18446
136082,18447
136091,18448
136094,18449
136096,18450
136121,18451
136127,18452
136143,18453
136181,18454
136186,18455
136201,18456
136209,18457
136215,18458
136224,18459
136227,18460
136232,18461
136256,18462
136258,18463
136265,18464
136269,18465
136289,18466
136292,18467
136295,18468
136298,18469
136322,18470
136326,18471
136329,18472
136330,18473
136331,18474
136338,18475
136344,18476
136361,18477
136363,18478
136368,18479
136370,18480
136381,18481
136384,18482
136409,18483
136422,18484
136423,18485
136432,18486
136433,18487
136434,18488
136443,18489
136445,18490
136465,18491
136470,18492
136479,18493
136485,18494
136486,18495
136487,18496
136492,18497
136498,18498
136500,18499
136515,18500
136517,18501
136522,18502
136528,18503
136529,18504
136535,18505
136543,18506
136546,18507
136547,18508
136548,18509
136550,18510
136552,18511
136555,18512
136574,18513
136577,18514
136578,18515
136583,18516
136584,18517
136589,18518
136591,18519
136599,18520
136611,18521
136622,18522
136627,18523
136629,18524
136653,18525
136668,18526
136681,18527
136723,18528
136731,18529
136735,18530
136746,18531
136751,18532
136776,18533
136781,18534
136792,18535
136793,18536
136797,18537
136798,18538
136817,18539
136820,18540
136822,18541
136829,18542
136834,18543
136848,18544
136850,18545
136853,18546
136861,18547
136864,18548
136875,18549
136903,18550
136911,18551
136915,18552
136916,18553
136919,18554
136923,18555
136925,18556
136933,18557
136935,18558
136943,18559
136955,18560
136956,18561
136957,18562
136977,18563
136981,18564
136982,18565
136983,18566
136990,18567
136996,18568
137007,18569
137011,18570
137014,18571
137030,18572
137034,18573
137036,18574
137037,18575
137040,18576
137043,18577
137051,18578
137052,18579
137060,18580
137064,18581
137067,18582
137068,18583
137080,18584
137081,18585
137090,18586
137092,18587
137093,18588
137111,18589
137135,18590
137136,18591
137138,18592
137139,18593
137142,18594
137143,18595
137144,18596
137162,18597
137164,18598
137168,18599
137172,18600
137182,18601
137188,18602
137204,18603
137211,18604
137217,18605
137219,18606
137227,18607
137253,18608
137262,18609
137279,18610
137287,18611
137303,18612
137321,18613
137322,18614
137324,18615
137329,18616
137331,18617
137337,18618
137344,18619
137345,18620
137348,18621
137349,18622
137353,18623
137355,18624
137364,18625
137370,18626
137380,18627
137385,18628
137393,18629
137400,18630
137423,18631
137426,18632
137435,18633
137438,18634
137451,18635
137469,18636
137474,18637
137477,18638
137503,18639
137505,18640
137506,18641
137524,18642
137525,18643
137530,18644
137539,18645
137542,18646
137559,18647
137562,18648
137564,18649
137575,18650
137584,18651
137585,18652
137609,18653
137611,18654
137614,18655
137617,18656
137627,18657
137629,18658
137630,18659
137635,18660
137647,18661
137666,18662
137667,18663
137685,18664
137695,18665
137701,18666
137703,18667
137706,18668
137710,18669
137711,18670
137724,18671
137725,18672
137729,18673
137732,18674
137744,18675
137747,18676
137757,18677
137811,18678
137817,18679
137828,18680
137829,18681
137847,18682
137858,18683
137860,18684
137866,18685
137869,18686
137870,18687
137873,18688
137885,18689
137889,18690
137901,18691
137923,18692
137927,18693
137948,18694
137950,18695
137952,18696
137956,18697
137962,18698
137970,18699
137971,18700
138002,18701
138061,18702
138062,18703
138067,18704
138071,18705
138073,18706
138082,18707
138090,18708
138105,18709
138106,18710
138108,18711
138109,18712
138110,18713
138111,18714
138115,18715
138131,18716
138140,18717
138144,18718
138162,18719
138163,18720
138173,18721
138184,18722
138185,18723
138210,18724
138221,18725
138225,18726
138239,18727
138252,18728
138260,18729
138262,18730
138265,18731
138288,18732
138291,18733
138297,18734
138299,18735
138305,18736
138306,18737
138308,18738
138310,18739
138314,18740
138316,18741
138317,18742
138326,18743
138328,18744
138330,18745
138331,18746
138332,18747
138350,18748
138354,18749
138355,18750
138357,18751
138385,18752
138389,18753
138394,18754
138402,18755
138406,18756
138414,18757
138418,18758
138427,18759
138436,18760
138437,18761
138440,18762
138447,18763
138453,18764
138454,18765
138459,18766
138483,18767
138494,18768
138527,18769
138528,18770
138566,18771
138569,18772
138580,18773
138593,18774
138596,18775
138602,18776
138620,18777
138631,18778
138638,18779
138647,18780
138649,18781
138653,18782
138658,18783
138661,18784
138672,18785
138691,18786
138699,18787
138701,18788
138702,18789
138703,18790
138705,18791
138708,18792
138709,18793
138713,18794
138716,18795
138717,18796
138721,18797
138734,18798
138735,18799
138758,18800
138760,18801
138774,18802
138779,18803
138782,18804
138786,18805
138804,18806
138806,18807
138810,18808
138831,18809
138832,18810
138846,18811
138883,18812
138890,18813
138928,18814
138930,18815
138932,18816
138939,18817
138951,18818
138958,18819
138972,18820
138983,18821
138998,18822
139031,18823
139045,18824
139047,18825
139060,18826
139067,18827
139073,18828
139088,18829
139137,18830
139167,18831
139170,18832
139174,18833
139175,18834
139206,18835
139207,18836
139211,18837
139212,18838
139213,18839
139219,18840
139220,18841
139227,18842
139229,18843
139231,18844
139242,18845
139243,18846
139248,18847
139266,18848
139269,18849
139270,18850
139283,18851
139288,18852
139298,18853
139314,18854
139353,18855
139357,18856
139367,18857
139372,18858
139388,18859
139406,18860
139412,18861
139417,18862
139421,18863
139426,18864
139433,18865
139441,18866
139447,18867
139459,18868
139476,18869
139480,18870
139499,18871
139500,18872
139511,18873
139516,18874
139517,18875
139518,18876
139520,18877
139555,18878
139578,18879
139579,18880
139584,18881
139589,18882
139601,18883
139605,18884
139608,18885
139612,18886
139619,18887
139630,18888
139639,18889
139640,18890
139664,18891
139668,18892
139670,18893
139687,18894
139693,18895
139694,18896
139705,18897
139711,18898
139725,18899
139728,18900
139735,18901
139755,18902
139760,18903
139765,18904
139769,18905
139778,18906
139780,18907
139782,18908
139797,18909
139798,18910
139807,18911
139812,18912
139831,18913
139865,18914
139883,18915
139885,18916
139893,18917
139917,18918
139918,18919
139928,18920
139939,18921
139955,18922
139963,18923
139975,18924
139976,18925
139985,18926
139989,18927
140005,18928
140023,18929
140032,18930
140034,18931
140038,18932
140047,18933
140050,18934
140051,18935
140057,18936
140088,18937
140099,18938
140102,18939
140103,18940
140134,18941
140136,18942
140140,18943
140150,18944
140151,18945
140153,18946
140158,18947
140160,18948
140170,18949
140176,18950
140179,18951
140186,18952
140194,18953
140196,18954
140199,18955
140213,18956
140220,18957
140223,18958
140238,18959
140245,18960
140247,18961
140250,18962
140255,18963
140261,18964
140263,18965
140268,18966
140270,18967
140272,18968
140284,18969
140344,18970
140351,18971
140369,18972
140376,18973
140389,18974
140394,18975
140404,18976
140418,18977
140432,18978
140435,18979
140438,18980
140452,18981
140457,18982
140461,18983
140466,18984
140484,18985
140486,18986
140489,18987
140523,18988
140524,18989
140550,18990
140558,18991
140559,18992
140561,18993
140568,18994
140595,18995
140606,18996
140618,18997
140619,18998
140626,18999
140638,19000
140644,19001
140660,19002
140689,19003
140691,19004
140700,19005
140704,19006
140706,19007
140736,19008
140744,19009
140747,19010
140749,19011
140754,19012
140762,19013
140770,19014
140771,19015
140774,19016
140775,19017
140780,19018
140785,19019
140794,19020
140809,19021
140810,19022
140816,19023
140834,19024
140835,19025
140836,19026
140839,19027
140842,19028
140843,19029
140846,19030
140847,19031
140848,19032
140849,19033
140852,19034
140857,19035
140868,19036
140874,19037
140878,19038
140879,19039
140897,19040
140898,19041
140915,19042
140919,19043
140928,19044
140930,19045
140934,19046
140936,19047
140947,19048
140967,19049
140986,19050
140988,19051
140991,19052
140994,19053
141003,19054
141014,19055
141038,19056
141046,19057
141048,19058
141052,19059
141053,19060
141130,19061
141148,19062
141151,19063
141155,19064
141179,19065
141191,19066
141195,19067
141198,19068
141207,19069
141221,19070
141225,19071
141230,19072
141255,19073
141287,19074
141290,19075
141301,19076
141308,19077
141337,19078
141353,19079
141367,19080
141368,19081
141369,19082
141371,19083
141375,19084
141382,19085
141385,19086
141395,19087
141400,19088
141402,19089
141408,19090
141421,19091
141428,19092
141437,19093
141443,19094
141449,19095
141457,19096
141479,19097
141485,19098
141487,19099
141488,19100
141490,19101
141492,19102
141493,19103
141516,19104
141522,19105
141540,19106
141566,19107
141568,19108
141571,19109
141578,19110
141601,19111
141623,19112
141627,19113
141632,19114
141637,19115
141646,19116
141651,19117
141657,19118
141679,19119
141697,19120
141703,19121
141730,19122
141733,19123
141735,19124
141757,19125
141780,19126
141782,19127
141789,19128
141790,19129
141796,19130
141801,19131
141807,19132
141814,19133
141826,19134
141831,19135
141842,19136
141849,19137
141865,19138
141880,19139
141885,19140
141888,19141
141893,19142
141917,19143
141965,19144
141966,19145
141969,19146
141973,19147
141983,19148
141988,19149
142001,19150
142002,19151
142013,19152
142016,19153
142017,19154
142029,19155
142045,19156
142059,19157
142062,19158
142065,19159
142066,19160
142067,19161
142068,19162
142069,19163
142093,19164
142104,19165
142108,19166
142111,19167
142115,19168
142126,19169
142147,19170
142150,19171
142155,19172
142201,19173
142210,19174
142213,19175
142222,19176
142231,19177
142232,19178
142234,19179
142237,19180
142253,19181
142257,19182
142261,19183
142287,19184
142289,19185
142302,19186
142310,19187
142314,19188
142317,19189
142323,19190
142325,19191
142326,19192
142329,19193
142336,19194
142346,19195
142354,19196
142363,19197
142365,19198
142374,19199
142376,19200
142387,19201
142388,19202
142391,19203
142413,19204
142433,19205
142449,19206
142457,19207
142460,19208
142463,19209
142464,19210
142472,19211
142483,19212
142485,19213
142490,19214
142498,19215
142504,19216
142505,19217
142512,19218
142514,19219
142524,19220
142539,19221
142542,19222
142543,19223
142546,19224
142560,19225
142563,19226
142657,19227
142658,19228
142694,19229
142701,19230
142705,19231
142724,19232
142732,19233
142745,19234
142753,19235
142780,19236
142783,19237
142788,19238
142791,19239
142807,19240
142813,19241
142818,19242
142820,19243
142823,19244
142841,19245
142843,19246
142849,19247
142853,19248
142860,19249
142877,19250
142882,19251
142891,19252
142909,19253
142915,19254
142924,19255
142927,19256
142953,19257
142979,19258
142983,19259
142998,19260
143003,19261
143008,19262
143011,19263
143017,19264
143041,19265
143043,19266
143045,19267
143052,19268
143071,19269
143122,19270
143126,19271
143128,19272
143172,19273
143173,19274
143199,19275
143207,19276
143230,19277
143234,19278
143249,19279
143254,19280
143292,19281
143321,19282
143338,19283
143344,19284
143365,19285
143395,19286
143444,19287
143475,19288
143491,19289
143498,19290
143504,19291
143505,19292
143519,19293
143539,19294
143544,19295
143546,19296
143547,19297
143570,19298
143581,19299
143598,19300
143615,19301
143637,19302
143674,19303
143681,19304
143683,19305
143690,19306
143716,19307
143719,19308
143730,19309
143731,19310
143736,19311
143770,19312
143773,19313
143794,19314
143798,19315
143801,19316
143802,19317
143804,19318
143813,19319
143840,19320
143845,19321
143854,19322
143862,19323
143866,19324
143874,19325
143877,19326
143882,19327
143884,19328
143892,19329
143915,19330
143936,19331
143945,19332
143960,19333
143968,19334
143974,19335
143976,19336
143983,19337
143985,19338
143991,19339
143995,19340
144000,19341
144025,19342
144028,19343
144050,19344
144056,19345
144064,19346
144067,19347
144068,19348
144078,19349
144131,19350
144141,19351
144142,19352
144144,19353
144148,19354
144161,19355
144169,19356
144171,19357
144176,19358
144178,19359
144179,19360
144195,19361
144198,19362
144215,19363
144220,19364
144224,19365
144231,19366
144232,19367
144256,19368
144258,19369
144268,19370
144269,19371
144290,19372
144349,19373
144359,19374
144380,19375
144432,19376
144439,19377
144463,19378
144480,19379
144494,19380
144500,19381
144509,19382
144512,19383
144518,19384
144523,19385
144539,19386
144544,19387
144565,19388
144573,19389
144623,19390
144625,19391
144626,19392
144639,19393
144652,19394
144653,19395
144654,19396
144657,19397
144664,19398
144666,19399
144672,19400
144676,19401
144709,19402
144710,19403
144715,19404
144728,19405
144744,19406
144746,19407
144757,19408
144762,19409
144766,19410
144768,19411
144778,19412
144783,19413
144806,19414
144823,19415
144825,19416
144826,19417
144837,19418
144854,19419
144875,19420
144883,19421
144905,19422
144926,19423
144929,19424
144943,19425
144944,19426
144962,19427
144963,19428
144964,19429
144969,19430
144970,19431
144975,19432
144978,19433
144984,19434
144990,19435
144997,19436
145011,19437
145024,19438
145027,19439
145034,19440
145036,19441
